"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZMYND10",-1.67052622945709,7.11559707411863,-10.4724360257093,2.04426275422541e-24,4.17390936440818e-23,44.5560479198639
"CCL20",1.4845262732897,3.02122285148995,10.4681073672381,2.13021181379974e-24,4.33889157484693e-23,44.5154214538321
"FEN1",0.622972068331965,9.6335801996441,10.4669238849383,2.15432858514215e-24,4.38272033635976e-23,44.5043162635599
"EGR3",-1.44473458650835,8.19013859483946,-10.4578471525312,2.3485238305509e-24,4.76628813504704e-23,44.4191782774514
"ACBD4",-0.853387504922042,7.49750954923253,-10.4564737383507,2.37938305280942e-24,4.8173223512162e-23,44.4063010695602
"DOC2B",-1.40067426559522,3.46772224178032,-10.4550393792268,2.41204114181931e-24,4.87758679337922e-23,44.3928538840204
"UGT2B7",1.41133413632213,1.27223956375995,10.4518705704244,2.48577478000473e-24,5.02066966045268e-23,44.3631513858023
"MYOZ3",-1.29568033040162,4.35488521665897,-10.4486034873381,2.56413653670894e-24,5.17274673344452e-23,44.3325352730781
"FAM72B",1.02309954488644,6.70254184946143,10.4463712697686,2.6190811522807e-24,5.27727641973882e-23,44.3116213810313
"DMRT1",1.11136423467821,0.763770700980078,10.4442431594648,2.6725503004626e-24,5.37858720970189e-23,44.2916862140877
"TTK",1.0736595287132,7.76749834318966,10.4425574523649,2.71567145808994e-24,5.45885567827018e-23,44.2758975879063
"IRAK1",0.601144050569809,11.2642636502857,10.4378694515817,2.83925551620075e-24,5.70048146199115e-23,44.2319996910857
"NDC80",1.0253880896099,7.84545747243677,10.4298511332267,3.06369734168942e-24,6.12921182296465e-23,44.1569536994965
"CD22",-1.26301759947019,6.82859714609944,-10.4253205573208,3.19820543804926e-24,6.3907268616944e-23,44.1145710373693
"VLDLR",1.00760750436219,8.04169929890615,10.4209057794445,3.33490742290701e-24,6.64028496898782e-23,44.0732858455056
"KIF13B",-0.991741898462131,10.3666571632645,-10.4196448609894,3.37500470979065e-24,6.71219981493152e-23,44.0614968275151
"HEPACAM2",-2.15507687182265,3.87807996045705,-10.4184301058459,3.41408622345489e-24,6.78192746272871e-23,44.0501404975197
"CHRNA6",-1.26559019869483,3.08994618349762,-10.4176442235869,3.43960872843549e-24,6.82458837706642e-23,44.042794118965
"AQP9",1.76760256256655,4.94080824901691,10.4087094271968,3.7434295226295e-24,7.40128240318248e-23,43.959303451215
"NCS1",0.771236159330682,8.85240955698079,10.3991481497599,4.09807940820791e-24,8.08352154613174e-23,43.8700223328677
"DONSON",0.640139295107069,8.13929568162057,10.3946379302644,4.2767518454828e-24,8.42610045257798e-23,43.8279297474297
"TTC8",-0.596854074302884,9.07040486298744,-10.3884168321799,4.5359453335981e-24,8.91593450479394e-23,43.76989407759
"RRM2",1.03956445643574,9.66704209332865,10.3873529174108,4.5818064560577e-24,8.99559556244623e-23,43.7599717732513
"TCEAL1",-0.924074514768261,8.99099161095686,-10.3830148725332,4.77361207303406e-24,9.3612753036883e-23,43.7195226554012
"ZNF671",-0.963144049108427,6.77213053307386,-10.3809257620052,4.86880228742623e-24,9.53685837136392e-23,43.7000480580629
"CDC25B",0.808914544616778,10.0096064871694,10.3805714339733,4.88513295648071e-24,9.55774562773168e-23,43.696745339781
"SLPI",2.15959500361467,8.13904919026204,10.3621966772774,5.81081919671185e-24,1.13163355372454e-22,43.5255969974109
"PRRT2",-1.15568730802026,6.6635999052946,-10.3606101021516,5.89847176788315e-24,1.1473786201309e-22,43.5108305605918
"DLGAP5",1.0368639801498,8.02620546305432,10.359117092571,5.98215248532275e-24,1.16231568738443e-22,43.4969366091355
"SERPINH1",0.70186569202929,12.2218015911664,10.3554371317607,6.19347030031213e-24,1.2006077771812e-22,43.4626977574209
"LMX1B",-1.31087226016628,9.90771086918198,-10.3488954372554,6.58755991178772e-24,1.27261395088545e-22,43.4018571014567
"IMPA2",0.985539275667097,8.44765839870349,10.348240326564,6.62837010841292e-24,1.27903274460393e-22,43.3957659852116
"PKMYT1",1.06266472124953,8.24230255777346,10.3473414253705,6.68477568106023e-24,1.28844276412664e-22,43.3874086479448
"SPATA4",-1.29377613290122,2.20279132241815,-10.3468179608249,6.71784189511613e-24,1.29333794019559e-22,43.382542119855
"SYTL4",-0.943997885640252,8.98144215795729,-10.3362599434702,7.42050687817239e-24,1.42212327841338e-22,43.2844289768262
"KRT222",-0.776875823668165,5.88523577644085,-10.3251390310664,8.23954372747568e-24,1.57372485802806e-22,43.1811721628564
"BSN",-1.13248412577643,5.35329767483887,-10.3247717476054,8.2680710624503e-24,1.57738708674462e-22,43.1777634906936
"DEPDC1",1.13452598773547,7.58911439646433,10.3245191193488,8.28774983915482e-24,1.57935481398131e-22,43.1754189634185
"SPRR1B",1.56777062697373,0.933442943834536,10.3219854442918,8.48770103466403e-24,1.6156329339685e-22,43.1519076390331
"MYLIP",-0.603813524757285,9.76466117144263,-10.3149770223153,9.06605571816807e-24,1.72183591989757e-22,43.0868969528398
"GIPR",-1.29216160611709,3.48509669531505,-10.3106636070607,9.44126936586882e-24,1.78906750399301e-22,43.0469030469064
"P2RY13",-1.06139531311075,6.02233412735328,-10.3025066497271,1.01934215495774e-23,1.92726518423344e-22,42.9713087329579
"ASB14",-0.591423060350988,3.37022002415442,-10.3012976607484,1.03098478530789e-23,1.9470950060714e-22,42.9601085726997
"SLC6A17",1.50384502777073,4.16046523697881,10.30109439933,1.03295511406025e-23,1.94863400432059e-22,42.9582256484197
"RNF157",-1.13915647496618,6.43314807740326,-10.299714422577,1.04643112479255e-23,1.9696496562083e-22,42.9454429431684
"LRP2BP",-0.674043505544041,5.51644344838931,-10.2930957990162,1.11352777121939e-23,2.08894837170356e-22,42.8841539141094
"FRAT1",-0.6184559394314,7.04024557467115,-10.2899625617322,1.14676243008167e-23,2.14652035331048e-22,42.8551509417727
"PRR15",-1.77843998916998,8.41341706348643,-10.2891209981284,1.15585539214395e-23,2.16114203863722e-22,42.84736217786
"ASNS",0.765605143697483,9.1304247941202,10.2843331014514,1.20896522919719e-23,2.25794004323485e-22,42.8030594415958
"CYP27C1",1.43502428058796,3.0392464264188,10.2819013688376,1.23685897939833e-23,2.30748082826912e-22,42.780564821174
"ANKAR",-0.624170860818647,4.51546795447475,-10.2762478772376,1.30419998862202e-23,2.4277409280475e-22,42.7282840657864
"NCAM2",-1.80934539837354,6.88079563814315,-10.2719254383286,1.35812799371896e-23,2.52255821740863e-22,42.6883278909549
"NOS1AP",-1.31439247064994,6.34348214576109,-10.2704915147703,1.37650205975681e-23,2.5482664366409e-22,42.6750758473042
"ANKRD37",0.682022696622048,6.51079852493685,10.2702960242291,1.37902606636737e-23,2.55013975979011e-22,42.6732692772486
"G6PD",0.631558453125493,10.3131193131534,10.2650416679887,1.44861251664921e-23,2.67295952880623e-22,42.6247230407821
"FRS2",-0.786521707834977,10.2043847229897,-10.2636875063039,1.46710386145255e-23,2.70312948733059e-22,42.6122148714257
"DIXDC1",-0.710151229084529,9.13883784442712,-10.2636100379349,1.4681687580165e-23,2.70312948733059e-22,42.6114993490892
"AHNAK",-0.758729867036948,14.76960728639,-10.2618511353126,1.49255436992439e-23,2.73905652326168e-22,42.5952547418502
"TTC36",-1.97366811042577,4.5995202198692,-10.2597452009336,1.52228016631125e-23,2.78754126002597e-22,42.5758080276369
"VAX1",1.05684402991517,0.534314655041925,10.2561350937492,1.57460985842717e-23,2.87400381627427e-22,42.5424789100498
"CDC25A",1.00089223266018,6.88358529445672,10.2503770990802,1.66178951209482e-23,3.02657452715757e-22,42.4893397351775
"CNTD1",-0.895335905220406,5.64702549887669,-10.2455576507018,1.73842678140031e-23,3.16273653379895e-22,42.4448807126578
"SPP1",1.43223114823909,11.4318319346066,10.2428955508798,1.782250829399e-23,3.23548549384436e-22,42.4203302980544
"ADCY4",-0.892005908710077,6.99051213465725,-10.2421104845786,1.79538270551667e-23,3.25582035790738e-22,42.4130912444469
"KIAA0040",-0.837031456037062,11.2232384671159,-10.2356204386634,1.90768290154134e-23,3.45204636636209e-22,42.353264058106
"KIFC1",0.938661781445841,9.03326020252021,10.2279101698492,2.05018091714085e-23,3.70195943978378e-22,42.2822283274822
"S100A6",1.0082623894741,12.433368993131,10.2269157527882,2.0693115426573e-23,3.7325068627717e-22,42.273069781388
"LIPE",-1.35871493421521,7.57773154047035,-10.2235876189561,2.13463518757257e-23,3.84211552170879e-22,42.242423023093
"NTRK2",-1.57300705074442,8.81346236876386,-10.223049575926,2.14538607767374e-23,3.85734927504985e-22,42.2374692697204
"ADH1B",-2.91976626322092,6.99606551317844,-10.2225960096631,2.15449069787484e-23,3.86959378271131e-22,42.2332934563202
"ANKRD29",-1.18775591316082,5.14451907355877,-10.2204774331506,2.19752781925893e-23,3.93850230306077e-22,42.2137905061794
"CA12",-1.85003473658554,12.113946714308,-10.2200451039534,2.20641441001453e-23,3.95023131899099e-22,42.209811020936
"FCER1A",-1.49142616003679,4.8205013453525,-10.2189888572611,2.22827589686921e-23,3.98514029699886e-22,42.2000890992991
"NUDT8",1.20556388067428,6.10193634392935,10.2182549769089,2.24359159985044e-23,4.00828096731755e-22,42.1933347852154
"NUDT1",0.683316059096614,7.86238032575722,10.2181286186856,2.24623914518777e-23,4.00876435805205e-22,42.1921718789301
"S100A7",3.26371048678203,3.63140278788747,10.1975333184129,2.7218919206689e-23,4.83888348891063e-22,42.0027836861846
"H2AFX",0.71053210376011,9.48791525656507,10.1974952265827,2.72285824546468e-23,4.83888348891063e-22,42.0024336916568
"CCNA2",0.954805508426643,8.59506531433367,10.1937727592406,2.81895059036184e-23,5.00437912699499e-22,41.9682361031905
"SRM",0.59731855848867,10.0803241351535,10.187067189387,3.00061031558541e-23,5.3156820349105e-22,41.9066588352041
"PBX1",-0.820929263361105,12.4647085445929,-10.177967612072,3.26581961312715e-23,5.76130206855537e-22,41.8231498718428
"TMEM171",1.2214553725409,2.33260341705098,10.1775268748835,3.27923916971781e-23,5.77893088790918e-22,41.8191066577905
"SLURP1",1.53944873148559,1.50396502745908,10.1683702879845,3.57074269043889e-23,6.26097910563625e-22,41.7351384832925
"SMC1B",1.7240154310539,3.22614694847469,10.1683523510955,3.57133821501457e-23,6.26097910563625e-22,41.734974057674
"ZFP2",-0.754062731063823,5.44367998265414,-10.1676801142294,3.5937283781518e-23,6.29368941822742e-22,41.7288119008797
"RIPK2",0.600944388444754,9.17754554507251,10.1650755993225,3.68179893000581e-23,6.42790258328655e-22,41.7049403549347
"HSD17B4",-0.604434244217426,11.1462505219526,-10.1604311932836,3.84419075400835e-23,6.70447539465882e-22,41.662384594734
"TACC3",0.749928460397561,9.59822053651573,10.1565300806162,3.98606707408491e-23,6.93756668776491e-22,41.6266516665116
"RHOH",-1.25038919116625,8.1343155786894,-10.1537581371269,4.0900210568291e-23,7.11115516736317e-22,41.6012683241005
"TPO",-1.13387888607737,2.77220701188523,-10.1481233013338,4.30969775203649e-23,7.47768030741722e-22,41.5496861207828
"VPS13C",-0.723502270604826,10.2721951273277,-10.1456383142377,4.4102561181115e-23,7.64429285014906e-22,41.5269455243872
"PI3",2.20786137768418,2.87585546916779,10.144510560153,4.45665640125977e-23,7.71678749561048e-22,41.5166267195369
"THBS4",-1.79589378291821,8.99211073307077,-10.1418154953524,4.56951192245648e-23,7.90408395612601e-22,41.4919709924247
"CCDC74B",-1.50831746696645,6.57911036184149,-10.1388057593675,4.69889609876967e-23,8.11211340908897e-22,41.4644427869795
"TMEM92",1.13970825261773,3.70084752741139,10.1387942438737,4.69939804368807e-23,8.11211340908897e-22,41.4643374745661
"AMD1",0.643612551652662,10.5104735388822,10.138003838735,4.73397810737329e-23,8.16344997759208e-22,41.4571092303356
"RBM24",-2.06516828754473,5.65085067763798,-10.1360509908931,4.82050033464114e-23,8.295687565686e-22,41.4392524240671
"TMEM132C",-1.89553093302214,3.70287623447839,-10.1358850336539,4.82792506506204e-23,8.29999553743846e-22,41.4377350426955
"TEAD4",0.697625666525838,8.13461199918387,10.1343266363409,4.89820143850076e-23,8.41223699188546e-22,41.4234872772814
"RPP25",0.892169477062295,7.9075180978889,10.1244491591146,5.36782440159364e-23,9.18137510475424e-22,41.3332230501803
"NME5",-1.67755943418712,5.59923001278825,-10.1238494783719,5.3977319744027e-23,9.22317626629196e-22,41.3277452352864
"C1orf105",0.729637244184368,0.473409478183761,10.1197650265549,5.60587551532068e-23,9.56913872124324e-22,41.2904426064141
"RAD51",0.851477866198988,7.27617588214961,10.1194733572895,5.62103980706399e-23,9.58532217857778e-22,41.2877793064334
"RAPGEF4",-0.89049647657052,7.19942846194416,-10.1163049098352,5.78841556081784e-23,9.85082022534741e-22,41.2588514919289
"SFT2D2",0.670035131262657,6.51366890937943,10.1152743313747,5.84391455953077e-23,9.93524385549259e-22,41.2494439323576
"SMOC1",1.9159800475693,5.2216928196204,10.1121635740179,6.0146558137944e-23,1.01946904823761e-21,41.2210523343856
"SERPINB3",1.51488296470067,0.811525158494514,10.111897589993,6.02948247803785e-23,1.02095604409747e-21,41.2186250517104
"LY6E",1.01173894651414,12.3410840372265,10.1111912312974,6.06903294551346e-23,1.02662227308009e-21,41.2121793064778
"STRA8",0.899599246073576,0.459609630255534,10.1084896705047,6.22268641588913e-23,1.05050657061031e-21,41.187530089691
"ATP8B2",-0.740559936467797,9.51230351516324,-10.1069734416214,6.31060656842937e-23,1.06322057718842e-21,41.1736982631042
"SDCBP2",1.06847337935935,5.9204697386513,10.1055507004375,6.39422537448798e-23,1.07623364212315e-21,41.1607208129767
"EDNRB",-0.953707417916103,7.3471378839185,-10.1007108284153,6.68698948986996e-23,1.12326770664001e-21,41.1165853199898
"RAD54L",0.999441884102621,7.02178421835227,10.0991629319545,6.78339765282721e-23,1.13832837228787e-21,41.1024734548206
"PRSS27",1.16205749895385,5.60766504546094,10.0940760299801,7.11003718786214e-23,1.19195603551983e-21,41.0561095597152
"RIPK3",-1.03708404833822,7.13119542537958,-10.0930770708798,7.17599068014874e-23,1.20181810149661e-21,41.0470069098222
"TRPM8",1.50848323268259,1.7844814070647,10.0905669712609,7.34440207787157e-23,1.22636971330004e-21,41.0241377763424
"PPIP5K1",-0.599569466572849,9.17471196918143,-10.09011972846,7.37481782935045e-23,1.23023049151331e-21,41.0200635010527
"MMP12",2.07880133086357,4.45559659063466,10.0874578375789,7.55844667523515e-23,1.25837318043278e-21,40.9958173475095
"CHN2",-1.0933184543164,6.54480615622501,-10.0849749235209,7.73381210186725e-23,1.28629922187368e-21,40.9732061151553
"DYNLRB2",-1.32559372402066,4.10115212206386,-10.084783172462,7.74752186375327e-23,1.28730991361772e-21,40.9714600779835
"SKA1",1.03961102264556,6.87780022818746,10.0806354271622,8.05004508275116e-23,1.33494602085151e-21,40.9336983558316
"SPINK1",1.23270966215044,1.13286681784292,10.0747560169899,8.49903721022315e-23,1.40388112194332e-21,40.8801929367632
"EFNA4",0.803178805331989,8.72808743179585,10.0667577827621,9.1499401134531e-23,1.50844320638696e-21,40.8074459932182
"LMO1",1.2372633005439,1.3024740831498,10.0642514926834,9.36389768793456e-23,1.54070375128796e-21,40.7846600193449
"MARCH8",-0.944515354275673,7.92825764507918,-10.0567419461901,1.00351212447275e-22,1.64953528062699e-21,40.7164145163341
"AXIN2",-0.886871881276039,7.52079612481691,-10.0533518872824,1.03535561721686e-22,1.70022127403724e-21,40.6856198157232
"GPT2",0.901501730290933,9.40242450912077,10.0505640680826,1.06229120964011e-22,1.74275693099031e-21,40.660302090178
"SLC44A4",-2.21436513375895,9.96896186538637,-10.0364594147736,1.20959063899201e-22,1.97480601419169e-21,40.532297622012
"LINC00634",0.941417998827497,1.90316110684151,10.0345329901247,1.23122086970252e-22,2.00817601233395e-21,40.5148260396078
"KCTD6",-0.871396244079432,8.20242260286521,-10.0330299935335,1.24836268947246e-22,2.03416780270077e-21,40.5011966084028
"NMB",0.923782677195841,6.21580366104177,10.0315815661734,1.26510594660507e-22,2.05946059744155e-21,40.4880635947517
"AASS",-0.834798296499044,7.37410351092188,-10.0274039210887,1.314655153379e-22,2.1359979924602e-21,40.4501931899692
"GRIK3",-2.02392346546888,7.1869725876601,-10.0271789239541,1.31737767426069e-22,2.13836135480332e-21,40.4481539530502
"GPR160",-1.02487373338975,9.58438255024742,-10.0264892337558,1.32575796994222e-22,2.14989501568034e-21,40.4419032537941
"EBF2",-1.14075540232554,3.71784216090683,-10.0258746112706,1.33327065305296e-22,2.16000091870684e-21,40.4363331926026
"ELP2",-0.835319494656472,11.137347748357,-10.0256578504917,1.33593022798641e-22,2.16223256189932e-21,40.4343688485988
"SYBU",-1.28124325160376,8.90662067104738,-10.0233518835472,1.36455123151906e-22,2.20432533712346e-21,40.4134737044586
"LRRTM2",-0.885308240644486,2.93760533110752,-10.0224528418558,1.37587384732626e-22,2.22048922824473e-21,40.4053282462793
"GPIHBP1",-1.33939100889473,5.16110024081878,-10.0131452050932,1.49870962397949e-22,2.41180704278761e-21,40.3210346182054
"AKR1B15",1.77087592717017,2.25213335328039,10.0125745365343,1.50658505366608e-22,2.42156793060681e-21,40.3158684969653
"NEDD4L",-0.695051400943985,10.4337009054793,-10.0123941732176,1.50908265346443e-22,2.42156793060681e-21,40.3142357624412
"TXNIP",-0.726354677085489,13.1572021958086,-10.0095546833366,1.54894809404327e-22,2.48317581806461e-21,40.2885345116218
"EIF4EBP1",0.931634079012111,9.59773033401832,10.0070104969475,1.58555335228682e-22,2.53703579566577e-21,40.2655112110756
"ANKRD30B",-2.40710964045346,5.19736267355221,-10.0058570078523,1.60243082423059e-22,2.56161098110416e-21,40.2550744271685
"KL",-1.01665633108734,4.76012331515773,-9.99073645904825,1.84085184597746e-22,2.93440135939602e-21,40.1183543073517
"SDC1",0.95839411496816,12.532203786879,9.98515765962486,1.9374305397653e-22,3.08252509935299e-21,40.0679533873938
"DENND4A",-0.603227608237196,8.75199007462381,-9.98476079024447,1.94448933706987e-22,3.09084002541785e-21,40.0643687996752
"CST2",-1.73423685232192,4.20557983053607,-9.97794388215784,2.06979365285348e-22,3.28382596005399e-21,40.0028155605912
"AR",-2.00040872921193,8.04445558251671,-9.96760492749891,2.27527016805576e-22,3.60304520040003e-21,39.9095255617238
"GCNT4",-1.18324149293234,4.41724961453786,-9.96413889962868,2.3485817818844e-22,3.71565025811261e-21,39.8782687402992
"CCDC40",-0.999421995655491,7.19308269547912,-9.96259482058191,2.38199066538293e-22,3.75793008154192e-21,39.8643470149655
"AGR2",-2.60164879908487,11.5373577614372,-9.95582421801288,2.5341338755402e-22,3.98676938535312e-21,39.8033227306472
"NCAPG",0.905762808356853,8.52977123529195,9.95512841060836,2.55030504950872e-22,4.00847107734992e-21,39.7970532537084
